ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA9902	XM_014749041.1	0.949	0.869	1	1.000	0.869	1.000	0.770
mRNA9903	XM_014749040.1	0.916	0.943	10	0.900	0.943	0.855	1.000
mRNA9904	XM_014749025.1	0.630	0.268	4	0.750	0.268	1.000	1.000
mRNA9905	XM_014749024.1	0.539	0.265	5	0.600	0.265	1.000	1.000
mRNA9906	XM_014749032.1	0.595	0.650	6	0.500	0.650	1.000	1.000
mRNA9907	XM_014749026.1	0.549	0.496	6	0.500	0.496	1.000	1.000
mRNA9908	XM_014749027.1	0.543	0.476	6	0.500	0.476	1.000	1.000
mRNA9909	XM_014749029.1	0.557	0.522	6	0.500	0.522	1.000	1.000
mRNA9910	XM_014749030.1	0.571	0.571	6	0.500	0.571	1.000	1.000
mRNA9911	XM_014749033.1	0.581	0.603	6	0.500	0.603	1.000	1.000
mRNA9912	XM_014749031.1	0.574	0.579	6	0.500	0.579	1.000	1.000
mRNA9913	XM_014749034.1	0.666	0.687	10	0.600	0.687	1.000	1.000
mRNA9914	XM_014749057.1	0.647	0.558	6	0.667	0.558	1.000	0.590
mRNA9915	XM_014749023.1	0.095	0.000	3	0.000	0.000	0.890	1.000
mRNA9916	XM_014749011.1	0.637	0.608	28	0.607	0.608	0.805	1.000
mRNA9917	XM_014749001.1	0.608	0.615	28	0.607	0.615	0.175	1.000
mRNA9918	XM_014749000.1	0.616	0.611	28	0.607	0.611	0.375	1.000
mRNA9919	XM_014749010.1	0.637	0.607	28	0.607	0.607	0.815	1.000
mRNA9920	XM_014749005.1	0.665	0.600	28	0.643	0.600	0.980	1.000
mRNA9921	XM_014749007.1	0.612	0.598	27	0.556	0.598	0.980	1.000
mRNA9922	XM_014749002.1	0.643	0.599	28	0.607	0.599	0.980	1.000
mRNA9923	XM_014749008.1	0.634	0.599	27	0.593	0.599	0.980	1.000
mRNA9924	XM_014749003.1	0.665	0.601	28	0.643	0.601	0.980	1.000
mRNA9925	XM_014749009.1	0.612	0.597	27	0.556	0.597	0.980	1.000
mRNA9926	XM_014749004.1	0.622	0.599	28	0.571	0.599	0.980	1.000
mRNA9927	XM_014749006.1	0.612	0.598	27	0.556	0.598	0.980	1.000
mRNA9928	XM_014749018.1	0.726	0.784	26	0.654	0.784	0.980	1.000
mRNA9929	XM_014749017.1	0.703	0.756	27	0.630	0.756	0.980	1.000
mRNA9930	XM_014749016.1	0.702	0.750	27	0.630	0.750	0.980	1.000
mRNA9931	XM_014749012.1	0.656	0.597	27	0.630	0.597	0.980	1.000
mRNA9932	XM_014749015.1	0.691	0.758	28	0.607	0.758	0.980	1.000
mRNA9933	XM_014749013.1	0.689	0.752	28	0.607	0.752	0.980	1.000
mRNA9934	XM_014748999.1	0.643	0.600	28	0.607	0.600	0.980	1.000
mRNA9935	XM_014749022.1	0.902	0.684	3	1.000	0.684	0.935	1.000
mRNA9936	XM_014749021.1	0.679	0.945	6	0.500	0.945	1.000	0.900
mRNA9937	XM_014749019.1	0.720	0.922	7	0.571	0.922	1.000	1.000
mRNA9938	XM_014749020.1	0.882	0.941	6	0.833	0.941	1.000	1.000
mRNA9939	XM_014749046.1	0.990	1.000	5	1.000	1.000	1.000	0.800
mRNA9940	XM_014749047.1	0.836	1.000	5	0.800	1.000	0.315	0.800
mRNA9941	XM_014749048.1	0.999	0.996	5	1.000	0.996	1.000	1.000
mRNA9942	XM_014749056.1	0.903	0.754	3	1.000	0.754	1.000	0.530
mRNA9943	XM_014749055.1	0.964	1.000	5	1.000	1.000	0.615	0.660
mRNA9944	XM_014748988.1	0.932	0.927	6	1.000	0.927	0.430	0.650
mRNA9945	XM_014748987.1	0.083	0.276	3	0.000	0.276	0.000	0.000
mRNA9946	XM_014749154.1	0.050	0.000	3	0.000	0.000	0.000	1.000
mRNA9947	XM_014749143.1	0.986	0.994	9	1.000	0.994	0.980	0.780
mRNA9948	XM_014749144.1	0.636	0.904	2	0.500	0.904	1.000	0.290
mRNA9949	XM_014749145.1	0.332	0.892	2	0.000	0.892	1.000	0.290
mRNA9950	XM_014749058.1	0.050	0.000	2	0.000	0.000	1.000	0.000
mRNA9951	XM_014749148.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA9952	XM_014749149.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA9953	XM_014749120.1	0.520	0.442	25	0.480	0.442	1.000	1.000
mRNA9954	XM_014749121.1	0.504	0.423	26	0.462	0.423	1.000	1.000
mRNA9955	XM_014749116.1	0.520	0.440	25	0.480	0.440	1.000	1.000
mRNA9956	XM_014749115.1	0.518	0.435	25	0.480	0.435	1.000	1.000
mRNA9957	XM_014749119.1	0.563	0.504	25	0.520	0.504	1.000	1.000
mRNA9958	XM_014749117.1	0.539	0.504	25	0.480	0.504	1.000	1.000
mRNA9959	XM_014749153.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA9960	XM_014749123.1	0.066	0.000	5	0.000	0.000	0.315	1.000
mRNA9961	XM_014749122.1	0.387	0.291	3	0.333	0.291	1.000	1.000
mRNA9962	XM_014749124.1	0.956	0.976	2	1.000	0.976	0.255	1.000
mRNA9963	XM_014749129.1	0.631	0.771	10	0.500	0.771	1.000	1.000
mRNA9964	XM_014749131.1	0.732	0.854	11	0.636	0.854	0.885	1.000
mRNA9965	XM_014749132.1	0.731	0.855	11	0.636	0.855	0.865	1.000
mRNA9966	XM_014749130.1	0.731	0.855	11	0.636	0.855	0.850	1.000
mRNA9967	XM_014749133.1	0.728	0.860	11	0.636	0.860	0.770	1.000
mRNA9968	XM_014749147.1	0.062	0.000	5	0.000	0.000	0.240	1.000
mRNA9969	XM_014749146.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA9970	XM_014749060.1	0.971	0.971	2	1.000	0.971	0.595	1.000
mRNA9971	XM_014749128.1	0.778	0.750	15	0.800	0.750	1.000	0.470
mRNA9972	XM_014749125.1	0.765	0.616	15	0.800	0.616	1.000	1.000
mRNA9973	XM_014749127.1	0.767	0.622	15	0.800	0.622	1.000	1.000
mRNA9974	XM_014749126.1	0.845	0.750	15	0.867	0.750	1.000	1.000
mRNA9975	XM_014749111.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA9976	XM_014749112.1	0.999	0.998	3	1.000	0.998	1.000	1.000
mRNA9977	XM_014749093.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA9978	XM_014749095.1	0.955	0.954	2	1.000	0.954	0.385	1.000
mRNA9979	XM_014749094.1	0.948	0.966	2	1.000	0.966	0.175	1.000
mRNA9980	XM_014749140.1	0.974	0.978	1	1.000	0.978	0.605	1.000
mRNA9981	XM_014749138.1	0.053	0.000	5	0.000	0.000	0.060	1.000
mRNA9982	XM_014749139.1	0.053	0.000	4	0.000	0.000	0.060	1.000
mRNA9983	XM_014749134.1	0.241	0.249	9	0.111	0.249	1.000	1.000
mRNA9984	XM_014749086.1	0.445	0.474	14	0.357	0.474	1.000	0.760
mRNA9985	XM_014749084.1	0.428	0.467	15	0.333	0.467	1.000	0.760
mRNA9986	XM_014749085.1	0.428	0.467	15	0.333	0.467	1.000	0.760
mRNA9987	XM_014749090.1	0.476	0.513	13	0.385	0.513	1.000	0.830
mRNA9988	XM_014749092.1	0.469	0.516	13	0.385	0.516	1.000	0.660
mRNA9989	XM_014749081.1	0.479	0.406	14	0.429	0.406	1.000	1.000
mRNA9990	XM_014749074.1	0.412	0.373	15	0.333	0.373	1.000	1.000
mRNA9991	XM_014749079.1	0.412	0.372	15	0.333	0.372	1.000	1.000
mRNA9992	XM_014749078.1	0.414	0.381	15	0.333	0.381	1.000	1.000
mRNA9993	XM_014749080.1	0.411	0.368	15	0.333	0.368	1.000	1.000
mRNA9994	XM_014749082.1	0.421	0.356	14	0.357	0.356	1.000	1.000
mRNA9995	XM_014749073.1	0.406	0.354	15	0.333	0.354	1.000	1.000
mRNA9996	XM_014749083.1	0.422	0.359	14	0.357	0.359	1.000	1.000
mRNA9997	XM_014749091.1	0.475	0.480	13	0.385	0.480	1.000	1.000
mRNA9998	XM_014749089.1	0.436	0.499	14	0.357	0.499	1.000	0.430
mRNA9999	XM_014749087.1	0.419	0.491	15	0.333	0.491	1.000	0.430
mRNA10000	XM_014749096.1	0.788	0.977	3	0.667	0.977	0.900	1.000
mRNA10001	XM_014749099.1	0.584	0.947	3	0.333	0.947	1.000	1.000
mRNA10002	XM_014749098.1	0.558	0.861	3	0.333	0.861	1.000	1.000
mRNA10003	XM_014749110.1	0.978	0.963	1	1.000	0.963	0.780	1.000
mRNA10004	XM_014749108.1	0.846	0.986	4	0.750	0.986	1.000	1.000
mRNA10005	XM_014749109.1	0.756	0.986	5	0.600	0.986	1.000	1.000
mRNA10006	XM_014749107.1	0.859	0.931	5	0.800	0.931	1.000	1.000
mRNA10007	XM_014749104.1	0.697	0.794	6	0.667	0.794	0.165	1.000
mRNA10008	XM_014749105.1	0.737	0.790	6	0.667	0.790	1.000	1.000
mRNA10009	XM_014749101.1	0.687	0.815	7	0.571	0.815	1.000	1.000
mRNA10010	XM_014749102.1	0.698	0.850	7	0.571	0.850	1.000	1.000
mRNA10011	XM_014749103.1	0.701	0.861	7	0.571	0.861	1.000	1.000
mRNA10012	XM_014749100.1	0.785	0.855	7	0.714	0.855	1.000	1.000
mRNA10013	XM_014749113.1	0.794	0.564	8	0.875	0.564	1.000	1.000
mRNA10014	XM_014749114.1	0.719	0.563	8	0.750	0.563	1.000	1.000
mRNA10015	XM_014749065.1	0.821	0.902	4	0.750	0.902	1.000	1.000
mRNA10016	XM_014749071.1	0.970	0.989	3	1.000	0.989	0.470	1.000
mRNA10017	XM_014749069.1	0.088	0.000	1	0.000	0.000	0.755	1.000
mRNA10018	XM_014749070.1	0.416	0.739	5	0.200	0.739	0.495	1.000
mRNA10019	XM_014749066.1	0.785	0.593	13	0.846	0.593	1.000	1.000
mRNA10020	XM_014749072.1	0.474	0.309	8	0.500	0.309	1.000	0.630
mRNA10021	XM_014749067.1	0.958	0.997	5	1.000	0.997	0.170	1.000
mRNA10022	XM_014749068.1	0.857	0.996	6	0.833	0.996	0.170	1.000
mRNA10023	XM_014749157.1	0.288	0.247	10	0.200	0.247	0.875	1.000
mRNA10024	XM_014749155.1	0.277	0.246	11	0.182	0.246	0.875	1.000
mRNA10025	XM_014749156.1	0.251	0.258	11	0.182	0.258	0.290	1.000
mRNA10026	XM_014749151.1	0.620	0.545	8	0.625	0.545	0.925	0.700
mRNA10027	XM_014749150.1	0.567	0.507	9	0.556	0.507	0.925	0.700
mRNA10028	XM_014749061.1	0.976	0.962	3	1.000	0.962	0.740	1.000
mRNA10029	XM_014749062.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA10030	XM_014749136.1	0.070	0.016	9	0.000	0.016	0.305	1.000
mRNA10031	XM_014749135.1	0.143	0.143	9	0.000	0.143	1.000	1.000
mRNA10032	XM_014749064.1	0.020	0.000	6	0.000	0.000	0.405	0.000
mRNA10033	XM_014749059.1	0.986	0.998	4	1.000	0.998	0.725	1.000
mRNA10034	XM_014749137.1	0.687	0.646	3	0.667	0.646	1.000	0.860
mRNA10035	XM_014749141.1	0.735	0.834	6	0.667	0.834	0.705	1.000
mRNA10036	XM_014749142.1	0.667	0.737	5	0.600	0.737	0.715	1.000
mRNA10037	XM_014749237.1	0.846	0.987	4	0.750	0.987	1.000	1.000
mRNA10038	XM_014749238.1	0.755	0.987	5	0.600	0.987	0.990	1.000
mRNA10039	XM_014749239.1	0.352	0.000	2	0.500	0.000	1.000	0.050
mRNA10040	XM_014749220.1	0.318	0.246	25	0.240	0.246	1.000	1.000
mRNA10041	XM_014749234.1	0.705	0.589	7	0.714	0.589	1.000	1.000
mRNA10042	XM_014749233.1	0.697	0.789	10	0.600	0.789	1.000	1.000
mRNA10043	XM_014749225.1	0.659	0.632	13	0.615	0.632	1.000	1.000
mRNA10044	XM_014749227.1	0.580	0.612	14	0.500	0.612	1.000	0.920
mRNA10045	XM_014749222.1	0.687	0.706	16	0.625	0.706	1.000	1.000
mRNA10046	XM_014749224.1	0.606	0.701	15	0.533	0.701	0.525	1.000
mRNA10047	XM_014749223.1	0.644	0.687	16	0.562	0.687	1.000	1.000
mRNA10048	XM_014749221.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA10049	XM_014749175.1	0.605	0.743	14	0.571	0.743	0.075	0.710
mRNA10050	XM_014749180.1	0.564	0.672	16	0.500	0.672	0.535	0.710
mRNA10051	XM_014749170.1	0.695	0.745	14	0.643	0.745	1.000	0.710
mRNA10052	XM_014749164.1	0.618	0.707	15	0.533	0.707	1.000	0.710
mRNA10053	XM_014749163.1	0.657	0.706	15	0.600	0.706	1.000	0.710
mRNA10054	XM_014749162.1	0.587	0.672	16	0.500	0.672	1.000	0.710
mRNA10055	XM_014749161.1	0.584	0.661	16	0.500	0.661	1.000	0.710
mRNA10056	XM_014749159.1	0.557	0.630	17	0.471	0.630	1.000	0.710
mRNA10057	XM_014749160.1	0.635	0.632	15	0.600	0.632	1.000	0.710
mRNA10058	XM_014749158.1	0.572	0.621	16	0.500	0.621	1.000	0.710
mRNA10059	XM_014749169.1	0.647	0.739	14	0.643	0.739	0.075	0.710
mRNA10060	XM_014749167.1	0.577	0.725	15	0.533	0.725	0.075	0.710
mRNA10061	XM_014749168.1	0.676	0.683	14	0.643	0.683	1.000	0.710
mRNA10062	XM_014749165.1	0.607	0.671	15	0.533	0.671	1.000	0.710
mRNA10063	XM_014749179.1	0.657	0.776	14	0.643	0.776	0.060	0.710
mRNA10064	XM_014749176.1	0.586	0.760	15	0.533	0.760	0.060	0.710
mRNA10065	XM_014749171.1	0.586	0.748	15	0.533	0.748	0.130	0.710
mRNA10066	XM_014749178.1	0.655	0.739	15	0.600	0.739	0.760	0.710
mRNA10067	XM_014749173.1	0.591	0.724	16	0.500	0.724	0.765	0.710
mRNA10068	XM_014749174.1	0.594	0.693	16	0.500	0.693	1.000	0.710
mRNA10069	XM_014749177.1	0.663	0.760	14	0.643	0.760	0.280	0.710
mRNA10070	XM_014749172.1	0.593	0.744	15	0.533	0.744	0.280	0.710
mRNA10071	XM_014749184.1	0.993	0.978	7	1.000	0.978	1.000	1.000
mRNA10072	XM_014749181.1	0.072	0.000	1	0.000	0.000	0.440	1.000
mRNA10073	XM_014749183.1	0.682	0.000	2	1.000	0.000	0.645	1.000
mRNA10074	XM_014749228.1	0.874	0.979	10	0.800	0.979	1.000	1.000
mRNA10075	XM_014749229.1	0.976	1.000	7	1.000	1.000	0.530	1.000
mRNA10076	XM_014749230.1	0.283	0.000	3	0.333	0.000	0.670	1.000
mRNA10077	XM_014749231.1	0.384	0.000	4	0.500	0.000	0.670	1.000
mRNA10078	XM_014749232.1	0.383	0.000	4	0.500	0.000	0.665	1.000
mRNA10079	XM_014749203.1	0.498	0.561	60	0.383	0.561	1.000	1.000
mRNA10080	XM_014749202.1	0.499	0.562	60	0.383	0.562	1.000	1.000
mRNA10081	XM_014749204.1	0.507	0.563	58	0.397	0.563	1.000	1.000
mRNA10082	XM_014749210.1	0.509	0.564	55	0.400	0.564	1.000	1.000
mRNA10083	XM_014749215.1	0.505	0.564	56	0.393	0.564	1.000	1.000
mRNA10084	XM_014749205.1	0.496	0.562	58	0.379	0.562	1.000	1.000
mRNA10085	XM_014749208.1	0.505	0.564	56	0.393	0.564	1.000	1.000
mRNA10086	XM_014749206.1	0.496	0.562	58	0.379	0.562	1.000	1.000
mRNA10087	XM_014749209.1	0.505	0.564	56	0.393	0.564	1.000	1.000
mRNA10088	XM_014749207.1	0.500	0.562	57	0.386	0.562	1.000	1.000
mRNA10089	XM_014749216.1	0.509	0.564	55	0.400	0.564	1.000	1.000
mRNA10090	XM_014749214.1	0.509	0.564	55	0.400	0.564	1.000	1.000
mRNA10091	XM_014749211.1	0.509	0.564	55	0.400	0.564	1.000	1.000
mRNA10092	XM_014749217.1	0.505	0.563	56	0.393	0.563	1.000	1.000
mRNA10093	XM_014749218.1	0.821	0.903	8	0.750	0.903	1.000	1.000
mRNA10094	XM_014749219.1	0.898	0.909	8	0.875	0.909	1.000	1.000
mRNA10095	XM_014749236.1	0.077	0.000	2	0.000	0.000	0.545	1.000
mRNA10096	XM_014749235.1	0.998	0.994	3	1.000	0.994	1.000	1.000
mRNA10097	XM_014749197.1	0.593	0.644	6	0.500	0.644	1.000	1.000
mRNA10098	XM_014749199.1	0.545	0.626	7	0.429	0.626	1.000	1.000
mRNA10099	XM_014749200.1	0.487	0.622	6	0.333	0.622	1.000	1.000
mRNA10100	XM_014749198.1	0.543	0.620	7	0.429	0.620	1.000	1.000
mRNA10101	XM_014749201.1	0.427	0.492	6	0.333	0.492	0.580	1.000
mRNA10102	XM_014749189.1	0.326	0.155	10	0.300	0.155	1.000	1.000
mRNA10103	XM_014749191.1	0.327	0.156	10	0.300	0.156	1.000	1.000
mRNA10104	XM_014749186.1	0.310	0.153	11	0.273	0.153	1.000	1.000
mRNA10105	XM_014749190.1	0.327	0.156	10	0.300	0.156	1.000	1.000
mRNA10106	XM_014749187.1	0.326	0.154	10	0.300	0.154	1.000	1.000
mRNA10107	XM_014749185.1	0.309	0.153	11	0.273	0.153	1.000	1.000
mRNA10108	XM_014749194.1	0.297	0.155	12	0.250	0.155	1.000	1.000
mRNA10109	XM_014749188.1	0.271	0.185	15	0.200	0.185	0.910	1.000
mRNA10110	XM_014749193.1	0.291	0.192	13	0.231	0.192	0.900	1.000
mRNA10111	XM_014749192.1	0.291	0.192	13	0.231	0.192	0.905	1.000
mRNA10112	XM_014749195.1	0.319	0.299	11	0.273	0.299	0.305	1.000
mRNA10113	XM_014749255.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA10114	XM_014749256.1	0.377	0.401	6	0.333	0.401	0.425	0.720
mRNA10115	XM_014749254.1	0.544	0.624	21	0.429	0.624	1.000	1.000
mRNA10116	XM_014749253.1	0.545	0.625	21	0.429	0.625	1.000	1.000
mRNA10117	XM_014749252.1	0.546	0.628	21	0.429	0.628	1.000	1.000
mRNA10118	XM_014749240.1	0.468	0.476	8	0.375	0.476	1.000	1.000
mRNA10119	XM_014749241.1	0.439	0.464	9	0.333	0.464	1.000	1.000
mRNA10120	XM_014749248.1	0.972	1.000	0	1.000	1.000	0.565	0.880
mRNA10121	XM_014749247.1	0.978	0.955	1	1.000	0.955	0.835	1.000
mRNA10122	XM_014749245.1	0.058	0.000	3	0.000	0.000	0.165	1.000
mRNA10123	XM_014749244.1	0.262	0.294	6	0.167	0.294	0.480	1.000
mRNA10124	XM_014749243.1	0.254	0.294	6	0.167	0.294	0.310	1.000
mRNA10125	XM_014749242.1	0.267	0.222	6	0.167	0.222	1.000	1.000
mRNA10126	XM_014749249.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA10127	XM_014749251.1	0.071	0.000	5	0.000	0.000	0.420	1.000
mRNA10128	XM_014749250.1	0.060	0.000	4	0.000	0.000	1.000	0.190
mRNA10129	XM_014749297.1	0.460	0.606	6	0.333	0.606	1.000	0.570
mRNA10130	XM_014749298.1	0.991	0.969	2	1.000	0.969	1.000	1.000
mRNA10131	XM_014749268.1	0.095	0.000	2	0.000	0.000	1.000	0.890
mRNA10132	XM_014749279.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA10133	XM_014749280.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA10134	XM_014749278.1	0.439	0.273	7	0.429	0.273	1.000	1.000
mRNA10135	XM_014749281.1	0.050	0.000	7	0.000	0.000	1.000	0.000
mRNA10136	XM_014749282.1	0.891	0.970	6	0.833	0.970	1.000	1.000
mRNA10137	XM_014749284.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA10138	XM_014749285.1	0.847	0.651	4	1.000	0.651	0.040	1.000
mRNA10139	XM_014749286.1	0.052	0.000	9	0.000	0.000	0.045	1.000
mRNA10140	XM_014749276.1	0.089	0.000	4	0.000	0.000	0.785	1.000
mRNA10141	XM_014749287.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10142	XM_014749290.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10143	XM_014749288.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10144	XM_014749291.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10145	XM_014749295.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA10146	XM_014749289.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10147	XM_014749292.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA10148	XM_014749296.1	0.096	0.000	5	0.000	0.000	0.915	1.000
mRNA10149	XM_014749269.1	0.435	0.380	19	0.368	0.380	1.000	1.000
mRNA10150	XM_014749270.1	0.450	0.389	18	0.389	0.389	1.000	1.000
mRNA10151	XM_014749271.1	0.487	0.511	18	0.389	0.511	1.000	1.000
mRNA10152	XM_014749274.1	0.895	0.759	4	1.000	0.759	0.350	1.000
mRNA10153	XM_014749273.1	0.061	0.000	4	0.000	0.000	0.220	1.000
mRNA10154	XM_014749272.1	0.061	0.000	4	0.000	0.000	0.220	1.000
mRNA10155	XM_014749257.1	0.054	0.000	2	0.000	0.000	0.075	1.000
mRNA10156	XM_014749277.1	0.028	0.000	4	0.000	0.000	0.120	0.440
mRNA10157	XM_014749258.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA10158	XM_014749259.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA10159	XM_014749260.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA10160	XM_014749261.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA10161	XM_014749262.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA10162	XM_014749263.1	0.011	0.000	3	0.000	0.000	0.000	0.220
mRNA10163	XM_014749264.1	0.781	0.444	4	1.000	0.444	0.000	0.960
mRNA10164	XM_014749266.1	0.098	0.227	10	0.000	0.227	0.000	0.590
mRNA10165	XM_014749299.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA10166	XM_014749300.1	0.603	0.343	3	0.667	0.343	1.000	1.000
mRNA10167	XM_014749267.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA10168	XM_014749318.1	0.190	0.197	23	0.130	0.197	0.055	1.000
mRNA10169	XM_014749320.1	0.190	0.197	23	0.130	0.197	0.055	1.000
mRNA10170	XM_014749321.1	0.216	0.197	23	0.174	0.197	0.055	1.000
mRNA10171	XM_014749319.1	0.164	0.197	23	0.087	0.197	0.055	1.000
mRNA10172	XM_014749322.1	0.167	0.198	22	0.091	0.198	0.055	1.000
mRNA10173	XM_014749323.1	0.170	0.201	21	0.095	0.201	0.055	1.000
mRNA10174	XM_014749324.1	0.199	0.201	21	0.143	0.201	0.055	1.000
mRNA10175	XM_014749302.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA10176	XM_014749400.1	0.994	0.979	5	1.000	0.979	1.000	1.000
mRNA10177	XM_014749401.1	0.341	0.246	9	0.333	0.246	0.530	0.820
mRNA10178	XM_014749303.1	0.756	1.000	3	0.667	1.000	0.115	1.000
mRNA10179	XM_014749379.1	0.944	0.875	2	1.000	0.875	1.000	0.630
mRNA10180	XM_014749378.1	0.663	1.000	2	0.500	1.000	0.630	0.630
mRNA10181	XM_014749373.1	0.986	0.962	12	1.000	0.962	0.950	1.000
mRNA10182	XM_014749372.1	0.869	0.905	12	0.833	0.905	0.955	1.000
mRNA10183	XM_014749377.1	0.783	0.823	11	0.727	0.823	1.000	1.000
mRNA10184	XM_014749376.1	0.744	0.812	12	0.667	0.812	1.000	1.000
mRNA10185	XM_014749375.1	0.767	0.770	11	0.727	0.770	1.000	1.000
mRNA10186	XM_014749374.1	0.810	0.738	11	0.818	0.738	0.955	1.000
mRNA10187	XM_014749415.1	0.920	1.000	10	0.900	1.000	0.595	1.000
mRNA10188	XM_014749413.1	0.945	0.999	11	0.909	0.999	1.000	1.000
mRNA10189	XM_014749424.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA10190	XM_014749370.1	0.841	0.906	6	0.833	0.906	1.000	0.380
mRNA10191	XM_014749369.1	0.978	0.927	6	1.000	0.927	1.000	1.000
mRNA10192	XM_014749371.1	0.875	0.943	6	0.833	0.943	1.000	0.830
mRNA10193	XM_014749306.1	0.999	0.996	1	1.000	0.996	1.000	1.000
mRNA10194	XM_014749307.1	0.353	0.917	1	0.000	0.917	0.550	1.000
mRNA10195	XM_014749404.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA10196	XM_014749403.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA10197	XM_014749426.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA10198	XM_014749425.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA10199	XM_014749305.1	0.985	0.982	2	1.000	0.982	0.805	1.000
mRNA10200	XM_014749310.1	0.699	0.998	2	0.500	0.998	1.000	1.000
mRNA10201	XM_014749312.1	0.695	0.996	2	0.500	0.996	0.930	1.000
mRNA10202	XM_014749311.1	0.996	0.988	2	1.000	0.988	1.000	1.000
mRNA10203	XM_014749308.1	0.689	0.982	2	0.500	0.982	0.885	1.000
mRNA10204	XM_014749334.1	0.995	0.984	10	1.000	0.984	1.000	1.000
mRNA10205	XM_014749346.1	0.220	0.000	5	0.200	0.000	1.000	1.000
mRNA10206	XM_014749335.1	0.821	1.000	4	0.750	1.000	0.900	0.520
mRNA10207	XM_014749337.1	0.671	1.000	4	0.500	1.000	0.900	0.520
mRNA10208	XM_014749336.1	0.717	1.000	5	0.600	1.000	0.630	0.520
mRNA10209	XM_014749347.1	0.700	0.000	0	1.000	0.000	1.000	1.000
mRNA10210	XM_014749338.1	0.700	0.000	0	1.000	0.000	1.000	1.000
mRNA10211	XM_014749339.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA10212	XM_014749342.1	0.565	0.550	6	0.500	0.550	1.000	1.000
mRNA10213	XM_014749341.1	0.627	0.556	5	0.600	0.556	1.000	1.000
mRNA10214	XM_014749345.1	0.745	0.802	4	0.750	0.802	0.090	1.000
mRNA10215	XM_014749344.1	0.753	0.829	4	0.750	0.829	0.090	1.000
mRNA10216	XM_014749343.1	0.954	0.999	3	1.000	0.999	0.090	1.000
mRNA10217	XM_014749331.1	0.276	0.271	19	0.158	0.271	1.000	1.000
mRNA10218	XM_014749328.1	0.273	0.261	19	0.158	0.261	1.000	1.000
mRNA10219	XM_014749329.1	0.273	0.261	19	0.158	0.261	1.000	1.000
mRNA10220	XM_014749333.1	0.297	0.283	16	0.188	0.283	1.000	1.000
mRNA10221	XM_014749332.1	0.287	0.311	16	0.188	0.311	0.620	1.000
mRNA10222	XM_014749325.1	0.876	0.968	51	0.863	0.968	0.560	0.800
mRNA10223	XM_014749384.1	0.050	0.000	8	0.000	0.000	0.000	1.000
mRNA10224	XM_014749386.1	0.050	0.000	9	0.000	0.000	0.000	1.000
mRNA10225	XM_014749385.1	0.050	0.000	8	0.000	0.000	0.000	1.000
mRNA10226	XM_014749381.1	0.050	0.000	9	0.000	0.000	0.000	1.000
mRNA10227	XM_014749383.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA10228	XM_014749382.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA10229	XM_014749354.1	0.367	0.000	9	0.444	0.000	1.000	1.000
mRNA10230	XM_014749353.1	0.390	0.000	8	0.500	0.000	0.790	1.000
mRNA10231	XM_014749352.1	0.423	0.000	9	0.556	0.000	0.785	1.000
mRNA10232	XM_014749351.1	0.927	0.955	20	0.900	0.955	1.000	1.000
mRNA10233	XM_014749349.1	0.959	0.975	22	0.955	0.975	0.875	1.000
