hiLocus	iLocus	Species	Protein
HymHub-v0.3.0-HILC-1293	BterILC-05875		XP_012167036.1
HymHub-v0.3.0-HILC-1293	CfloILC-06797		XP_011251832.1
HymHub-v0.3.0-HILC-1293	HsalILC-07669		XP_011137292.1
HymHub-v0.3.0-HILC-1293	PcanILC-13822		XP_014614017.1
HymHub-v0.3.0-HILC-1293	PdomILC-11663		XP_015184956.1
HymHub-v0.3.0-HILC-1293	NvitILC-10854		XP_008207573.1
HymHub-v0.3.0-HILC-1294	AmelILC-10428		XP_391836.2
HymHub-v0.3.0-HILC-1294	BterILC-06800		XP_012168350.1
HymHub-v0.3.0-HILC-1294	CfloILC-05735		XP_011251061.1
HymHub-v0.3.0-HILC-1294	HsalILC-19482		XP_011147674.1
HymHub-v0.3.0-HILC-1294	PcanILC-02160		XP_014616288.1
HymHub-v0.3.0-HILC-1294	PdomILC-00556		XP_015176221.1
HymHub-v0.3.0-HILC-1294	NvitILC-10722		XP_001607827.3
HymHub-v0.3.0-HILC-1295	AmelILC-09877		XP_397047.2
HymHub-v0.3.0-HILC-1295	BterILC-07072		XP_012168054.1
HymHub-v0.3.0-HILC-1295	CfloILC-13486		XP_011257598.1
HymHub-v0.3.0-HILC-1295	HsalILC-02694		XP_011152865.1
HymHub-v0.3.0-HILC-1295	PcanILC-04739		XP_014600907.1
HymHub-v0.3.0-HILC-1295	PdomILC-04575		XP_015174088.1
HymHub-v0.3.0-HILC-1295	NvitILC-11329		NP_001153450.1
HymHub-v0.3.0-HILC-1296	AmelILC-06467		XP_003250415.1
HymHub-v0.3.0-HILC-1296	BterILC-03982		XP_012164646.1
HymHub-v0.3.0-HILC-1296	CfloILC-19095		XP_011261834.1
HymHub-v0.3.0-HILC-1296	HsalILC-08356		XP_011137833.1
HymHub-v0.3.0-HILC-1296	PcanILC-11626		XP_014611139.1
HymHub-v0.3.0-HILC-1296	PdomILC-04673		XP_015174193.1
HymHub-v0.3.0-HILC-1296	NvitILC-04989		XP_001604825.1
HymHub-v0.3.0-HILC-1297	AmelILC-08398		XP_006563902.1
HymHub-v0.3.0-HILC-1297	BterILC-05554		XP_003397088.1
HymHub-v0.3.0-HILC-1297	CfloILC-15088		XP_011258786.1
HymHub-v0.3.0-HILC-1297	HsalILC-11594		XP_011140875.1
HymHub-v0.3.0-HILC-1297	PcanILC-08633		XP_014606863.1
HymHub-v0.3.0-HILC-1297	PdomILC-08500		XP_015180230.1
HymHub-v0.3.0-HILC-1297	NvitILC-02651		XP_008215426.1
HymHub-v0.3.0-HILC-1298	AmelILC-14645		XP_006563560.1
HymHub-v0.3.0-HILC-1298	BterILC-10735		XP_003401073.1
HymHub-v0.3.0-HILC-1298	CfloILC-05172		XP_011250647.1
HymHub-v0.3.0-HILC-1298	HsalILC-09236		XP_011138694.1
HymHub-v0.3.0-HILC-1298	PcanILC-04858		XP_014601119.1
HymHub-v0.3.0-HILC-1298	PdomILC-07904		XP_015179271.1
HymHub-v0.3.0-HILC-1298	NvitILC-10011		XP_008206040.1
HymHub-v0.3.0-HILC-1299	AmelILC-01022		XP_006569642.1
HymHub-v0.3.0-HILC-1299	BterILC-04535		XP_012165279.1
HymHub-v0.3.0-HILC-1299	CfloILC-13129		XP_011257314.1
HymHub-v0.3.0-HILC-1299	HsalILC-20455		XP_011148503.1
HymHub-v0.3.0-HILC-1299	PcanILC-06601		XP_014603765.1
HymHub-v0.3.0-HILC-1299	PdomILC-11162		XP_015184184.1
HymHub-v0.3.0-HILC-1299	NvitILC-24272		XP_001607291.1
HymHub-v0.3.0-HILC-1300	AmelILC-10344		XP_393605.1
HymHub-v0.3.0-HILC-1300	BterILC-07381		XP_003398135.1
HymHub-v0.3.0-HILC-1300	CfloILC-10737		XP_011255085.1
HymHub-v0.3.0-HILC-1300	HsalILC-18827		XP_011147041.1
HymHub-v0.3.0-HILC-1300	PcanILC-01096		XP_014610372.1
HymHub-v0.3.0-HILC-1300	PdomILC-07408		XP_015178478.1
HymHub-v0.3.0-HILC-1300	NvitILC-05139		XP_001607474.1
HymHub-v0.3.0-HILC-1301	AmelILC-09419		XP_393549.3
HymHub-v0.3.0-HILC-1301	BterILC-06003		XP_012166796.1
HymHub-v0.3.0-HILC-1301	CfloILC-02288		XP_011264048.1
HymHub-v0.3.0-HILC-1301	HsalILC-02943		XP_011153737.1
HymHub-v0.3.0-HILC-1301	PcanILC-07380		XP_014604962.1
HymHub-v0.3.0-HILC-1301	PdomILC-10159		XP_015182759.1
HymHub-v0.3.0-HILC-1301	NvitILC-11107		XP_008202006.1
HymHub-v0.3.0-HILC-1302	AmelILC-00245		XP_395482.4
HymHub-v0.3.0-HILC-1302	BterILC-05917		XP_012166968.1
HymHub-v0.3.0-HILC-1302	CfloILC-22051		XP_011264009.1
HymHub-v0.3.0-HILC-1302	HsalILC-26426		XP_011153353.1
HymHub-v0.3.0-HILC-1302	PcanILC-08164		XP_014606096.1
HymHub-v0.3.0-HILC-1302	PdomILC-05368		XP_015175319.1
HymHub-v0.3.0-HILC-1302	NvitILC-04718		XP_001603347.1
HymHub-v0.3.0-HILC-1303	AmelILC-10766		XP_393769.3
HymHub-v0.3.0-HILC-1303	BterILC-04720		XP_003396915.1
HymHub-v0.3.0-HILC-1303	CfloILC-15070		XP_011258766.1
HymHub-v0.3.0-HILC-1303	HsalILC-05712		XP_011135658.1
HymHub-v0.3.0-HILC-1303	PcanILC-10285		XP_014609369.1
HymHub-v0.3.0-HILC-1303	PdomILC-00213		XP_015191496.1
HymHub-v0.3.0-HILC-1303	NvitILC-01433		XP_001604552.2
HymHub-v0.3.0-HILC-1304	AmelILC-04197		XP_003249382.1
HymHub-v0.3.0-HILC-1304	BterILC-02867		XP_003395087.1
HymHub-v0.3.0-HILC-1304	CfloILC-18313		XP_011261280.1
HymHub-v0.3.0-HILC-1304	HsalILC-10917		XP_011140233.1
HymHub-v0.3.0-HILC-1304	PcanILC-07765		XP_014605500.1
HymHub-v0.3.0-HILC-1304	PdomILC-04755		XP_015174245.1
HymHub-v0.3.0-HILC-1304	NvitILC-05692		XP_001604166.1
HymHub-v0.3.0-HILC-1305	AmelILC-13217		NP_001167612.1
HymHub-v0.3.0-HILC-1305	BterILC-10425		XP_003400838.1
HymHub-v0.3.0-HILC-1305	CfloILC-05119		XP_011250559.1
HymHub-v0.3.0-HILC-1305	HsalILC-14286		XP_011143299.1
HymHub-v0.3.0-HILC-1305	PcanILC-00866		XP_014607679.1
HymHub-v0.3.0-HILC-1305	PdomILC-03131		XP_015172115.1
HymHub-v0.3.0-HILC-1305	NvitILC-12825		XP_008201995.1
HymHub-v0.3.0-HILC-1306	AmelILC-10079		XP_006562893.1
HymHub-v0.3.0-HILC-1306	BterILC-07208		XP_003398235.1
HymHub-v0.3.0-HILC-1306	CfloILC-19082		XP_011261821.1
HymHub-v0.3.0-HILC-1306	HsalILC-05965		XP_011135894.1
HymHub-v0.3.0-HILC-1306	PcanILC-10221		XP_014609272.1
HymHub-v0.3.0-HILC-1306	PdomILC-01300		XP_015182824.1
HymHub-v0.3.0-HILC-1306	NvitILC-05956		XP_001603452.1
HymHub-v0.3.0-HILC-1307	AmelILC-03892		XP_006568446.1
HymHub-v0.3.0-HILC-1307	BterILC-13835		XP_012174676.1
HymHub-v0.3.0-HILC-1307	CfloILC-14404		XP_011258265.1
HymHub-v0.3.0-HILC-1307	HsalILC-04832		XP_011135038.1
HymHub-v0.3.0-HILC-1307	PcanILC-12421		XP_014612174.1
HymHub-v0.3.0-HILC-1307	PdomILC-12932		XP_015186814.1
HymHub-v0.3.0-HILC-1307	NvitILC-03276		XP_001601036.1
HymHub-v0.3.0-HILC-1308	AmelILC-04107		XP_623800.2
HymHub-v0.3.0-HILC-1308	BterILC-02777		XP_003395160.1
HymHub-v0.3.0-HILC-1308	CfloILC-22117		XP_011264080.1
HymHub-v0.3.0-HILC-1308	HsalILC-13233		XP_011142324.1
HymHub-v0.3.0-HILC-1308	PcanILC-00178		XP_014603186.1
HymHub-v0.3.0-HILC-1308	PdomILC-05777		XP_015176217.1
HymHub-v0.3.0-HILC-1308	NvitILC-05919		XP_008216372.1
HymHub-v0.3.0-HILC-1309	AmelILC-07341		XP_006559860.1
HymHub-v0.3.0-HILC-1309	BterILC-05675		XP_003397183.1
HymHub-v0.3.0-HILC-1309	CfloILC-24758		XP_011266247.1
HymHub-v0.3.0-HILC-1309	HsalILC-19264		XP_011147446.1
HymHub-v0.3.0-HILC-1309	PcanILC-02441		XP_014616554.1
HymHub-v0.3.0-HILC-1309	PdomILC-12051		XP_015185448.1
HymHub-v0.3.0-HILC-1309	NvitILC-06922		XP_003424234.1
HymHub-v0.3.0-HILC-1310	AmelILC-07303		XP_392478.2
HymHub-v0.3.0-HILC-1310	BterILC-05735		XP_003397228.1
HymHub-v0.3.0-HILC-1310	CfloILC-11977		XP_011256104.1
HymHub-v0.3.0-HILC-1310	HsalILC-01698		XP_011144720.1
HymHub-v0.3.0-HILC-1310	PcanILC-08312		XP_014606253.1
HymHub-v0.3.0-HILC-1310	PdomILC-03659		XP_015172726.1
HymHub-v0.3.0-HILC-1310	NvitILC-07157		XP_001600547.1
HymHub-v0.3.0-HILC-1311	AmelILC-16439		NP_001229484.1
HymHub-v0.3.0-HILC-1311	BterILC-00750		XP_003393452.1
HymHub-v0.3.0-HILC-1311	CfloILC-03698		XP_011269010.1
HymHub-v0.3.0-HILC-1311	HsalILC-23451		XP_011151016.1
HymHub-v0.3.0-HILC-1311	PcanILC-05161		XP_014601604.1
HymHub-v0.3.0-HILC-1311	PdomILC-09282		XP_015181434.1
HymHub-v0.3.0-HILC-1311	NvitILC-02161		XP_001602973.2
HymHub-v0.3.0-HILC-1312	AmelILC-11377		XP_006566401.1
HymHub-v0.3.0-HILC-1312	BterILC-08171		XP_003398913.1
HymHub-v0.3.0-HILC-1312	CfloILC-14322		XP_011258182.1
HymHub-v0.3.0-HILC-1312	HsalILC-25302		XP_011152352.1
HymHub-v0.3.0-HILC-1312	PcanILC-01086		XP_014610967.1
HymHub-v0.3.0-HILC-1312	PdomILC-07418		XP_015178520.1
HymHub-v0.3.0-HILC-1312	NvitILC-08994		XP_008211426.1
HymHub-v0.3.0-HILC-1313	AmelILC-08915		XP_624111.1
HymHub-v0.3.0-HILC-1313	BterILC-11648		XP_012173148.1
HymHub-v0.3.0-HILC-1313	CfloILC-03254		XP_011268543.1
HymHub-v0.3.0-HILC-1313	HsalILC-00467		XP_011154677.1
HymHub-v0.3.0-HILC-1313	PcanILC-02915		XP_014597870.1
HymHub-v0.3.0-HILC-1313	PdomILC-01101		XP_015185752.1
HymHub-v0.3.0-HILC-1313	NvitILC-24090		XP_001607273.1
HymHub-v0.3.0-HILC-1314	AmelILC-14538		XP_001121862.1
HymHub-v0.3.0-HILC-1314	BterILC-10840		XP_012172289.1
HymHub-v0.3.0-HILC-1314	CfloILC-19937		XP_011262512.1
HymHub-v0.3.0-HILC-1314	HsalILC-21027		XP_011148992.1
HymHub-v0.3.0-HILC-1314	PcanILC-10868		XP_014610180.1
HymHub-v0.3.0-HILC-1314	PdomILC-13840		XP_015188201.1
HymHub-v0.3.0-HILC-1314	NvitILC-22432		XP_008213899.1
HymHub-v0.3.0-HILC-1315	AmelILC-08957		XP_623503.1
HymHub-v0.3.0-HILC-1315	BterILC-12038		XP_003402099.1
HymHub-v0.3.0-HILC-1315	CfloILC-09077		XP_011253839.1
HymHub-v0.3.0-HILC-1315	HsalILC-16614		XP_011145236.1
HymHub-v0.3.0-HILC-1315	PcanILC-00965		XP_014609287.1
HymHub-v0.3.0-HILC-1315	PdomILC-06722		XP_015177462.1
HymHub-v0.3.0-HILC-1315	NvitILC-12713		XP_008201734.1
HymHub-v0.3.0-HILC-1316	AmelILC-08069		XP_006558965.1
HymHub-v0.3.0-HILC-1316	BterILC-05578		XP_012166420.1
HymHub-v0.3.0-HILC-1316	CfloILC-08994		XP_011253709.1
HymHub-v0.3.0-HILC-1316	HsalILC-03405		XP_011154219.1
HymHub-v0.3.0-HILC-1316	PcanILC-08706		XP_014606969.1
HymHub-v0.3.0-HILC-1316	PdomILC-03988		XP_015173243.1
HymHub-v0.3.0-HILC-1316	NvitILC-00094		XP_001603352.1
HymHub-v0.3.0-HILC-1317	AmelILC-16541		XP_003251921.1
HymHub-v0.3.0-HILC-1317	BterILC-05367		XP_012166176.1
HymHub-v0.3.0-HILC-1317	CfloILC-25642		XP_011266933.1
HymHub-v0.3.0-HILC-1317	HsalILC-12442		XP_011141594.1
HymHub-v0.3.0-HILC-1317	PcanILC-09435		XP_014608062.1
HymHub-v0.3.0-HILC-1317	PdomILC-08479		XP_015180195.1
HymHub-v0.3.0-HILC-1317	NvitILC-01537		XP_001600568.1
HymHub-v0.3.0-HILC-1318	AmelILC-07267		NP_001229449.1
HymHub-v0.3.0-HILC-1318	BterILC-05614		XP_003397253.1
HymHub-v0.3.0-HILC-1318	CfloILC-12030		XP_011256186.1
HymHub-v0.3.0-HILC-1318	HsalILC-12905		XP_011141894.1
HymHub-v0.3.0-HILC-1318	PcanILC-08838		XP_014607199.1
HymHub-v0.3.0-HILC-1318	PdomILC-01705		XP_015189773.1
HymHub-v0.3.0-HILC-1318	NvitILC-06726		XP_001602203.1
HymHub-v0.3.0-HILC-1319	AmelILC-00900		XP_392138.3
HymHub-v0.3.0-HILC-1319	BterILC-04465		XP_003396253.1
HymHub-v0.3.0-HILC-1319	CfloILC-20993		XP_011263287.1
HymHub-v0.3.0-HILC-1319	HsalILC-17244		XP_011145736.1
HymHub-v0.3.0-HILC-1319	PcanILC-03233		XP_014598409.1
HymHub-v0.3.0-HILC-1319	PdomILC-05743		XP_015176003.1
HymHub-v0.3.0-HILC-1319	NvitILC-03062		XP_001608054.1
HymHub-v0.3.0-HILC-1320	AmelILC-01174		XP_006570112.1
HymHub-v0.3.0-HILC-1320	BterILC-04615		XP_012165395.1
HymHub-v0.3.0-HILC-1320	CfloILC-02311		XP_011264303.1
HymHub-v0.3.0-HILC-1320	HsalILC-16050		XP_011144769.1
HymHub-v0.3.0-HILC-1320	PcanILC-01705		XP_014615422.1
HymHub-v0.3.0-HILC-1320	PdomILC-07633		XP_015178889.1
HymHub-v0.3.0-HILC-1320	NvitILC-22921		NP_001159939.1
HymHub-v0.3.0-HILC-1321	AmelILC-07273		XP_006559224.1
HymHub-v0.3.0-HILC-1321	BterILC-05620		XP_012166476.1
HymHub-v0.3.0-HILC-1321	CfloILC-12024		XP_011256178.1
HymHub-v0.3.0-HILC-1321	HsalILC-12897		XP_011141880.1
HymHub-v0.3.0-HILC-1321	PcanILC-10456		XP_014609593.1
HymHub-v0.3.0-HILC-1321	PdomILC-03633		XP_015172599.1
HymHub-v0.3.0-HILC-1321	NvitILC-22797		NP_001135859.1
HymHub-v0.3.0-HILC-1322	AmelILC-02271		XP_397308.1
HymHub-v0.3.0-HILC-1322	BterILC-00979		XP_012171181.1
HymHub-v0.3.0-HILC-1322	CfloILC-11953		XP_011256081.1
HymHub-v0.3.0-HILC-1322	HsalILC-26382		XP_011153298.1
HymHub-v0.3.0-HILC-1322	PcanILC-02105		XP_014616055.1
HymHub-v0.3.0-HILC-1322	PdomILC-02898		XP_015171460.1
HymHub-v0.3.0-HILC-1322	NvitILC-23121		XP_008217208.1
HymHub-v0.3.0-HILC-1323	AmelILC-11703		XP_625148.1
HymHub-v0.3.0-HILC-1323	BterILC-08004		XP_003399251.2
HymHub-v0.3.0-HILC-1323	CfloILC-03701		XP_011269012.1
HymHub-v0.3.0-HILC-1323	HsalILC-12999		XP_011142035.1
HymHub-v0.3.0-HILC-1323	PcanILC-13629		XP_014613743.1
HymHub-v0.3.0-HILC-1323	PdomILC-02265		XP_015191404.1
HymHub-v0.3.0-HILC-1323	NvitILC-08037		XP_001602544.1
HymHub-v0.3.0-HILC-1324	AmelILC-04772		XP_394487.2
HymHub-v0.3.0-HILC-1324	BterILC-03036		XP_003394978.1
HymHub-v0.3.0-HILC-1324	CfloILC-26758		XP_011267643.1
HymHub-v0.3.0-HILC-1324	HsalILC-19712		XP_011147881.1
HymHub-v0.3.0-HILC-1324	PcanILC-00909		XP_014606645.1
HymHub-v0.3.0-HILC-1324	PdomILC-03539		XP_015172367.1
HymHub-v0.3.0-HILC-1324	NvitILC-01673		XP_008211007.1
HymHub-v0.3.0-HILC-1325	AmelILC-09858		XP_006560048.1
HymHub-v0.3.0-HILC-1325	BterILC-07062		XP_012168061.1
HymHub-v0.3.0-HILC-1325	CfloILC-21266		XP_011263501.1
HymHub-v0.3.0-HILC-1325	HsalILC-02705		XP_011152993.1
HymHub-v0.3.0-HILC-1325	PcanILC-04752		XP_014600934.1
HymHub-v0.3.0-HILC-1325	PdomILC-05048		XP_015175100.1
HymHub-v0.3.0-HILC-1325	NvitILC-10451		XP_008207146.1
HymHub-v0.3.0-HILC-1326	AmelILC-10730		XP_623816.1
HymHub-v0.3.0-HILC-1326	BterILC-12438		XP_012173934.1
HymHub-v0.3.0-HILC-1326	CfloILC-11377		XP_011255633.1
HymHub-v0.3.0-HILC-1326	HsalILC-04480		XP_011155187.1
HymHub-v0.3.0-HILC-1326	PcanILC-12647		XP_014612474.1
HymHub-v0.3.0-HILC-1326	PdomILC-12104		XP_015185567.1
HymHub-v0.3.0-HILC-1326	NvitILC-17151		XP_008208472.1
HymHub-v0.3.0-HILC-1327	AmelILC-04039		XP_006569920.1
HymHub-v0.3.0-HILC-1327	BterILC-13763		XP_003402862.1
HymHub-v0.3.0-HILC-1327	CfloILC-15339		XP_011258991.1
HymHub-v0.3.0-HILC-1327	HsalILC-24791		XP_011151949.1
HymHub-v0.3.0-HILC-1327	PcanILC-09915		XP_014608813.1
HymHub-v0.3.0-HILC-1327	PdomILC-14638		XP_015189160.1
HymHub-v0.3.0-HILC-1327	NvitILC-04764		XP_001604202.1
HymHub-v0.3.0-HILC-1328	AmelILC-06147		XP_396491.1
HymHub-v0.3.0-HILC-1328	BterILC-03930		XP_003395933.1
HymHub-v0.3.0-HILC-1328	CfloILC-25724		XP_011267021.1
HymHub-v0.3.0-HILC-1328	HsalILC-26463		XP_011153400.1
HymHub-v0.3.0-HILC-1328	PcanILC-10257		XP_014609329.1
HymHub-v0.3.0-HILC-1328	PdomILC-10606		XP_015183376.1
HymHub-v0.3.0-HILC-1328	NvitILC-22627		XP_008214056.1
HymHub-v0.3.0-HILC-1329	AmelILC-14346		XP_392085.2
HymHub-v0.3.0-HILC-1329	BterILC-11122		XP_003401366.1
HymHub-v0.3.0-HILC-1329	CfloILC-18988		XP_011261723.1
HymHub-v0.3.0-HILC-1329	HsalILC-00395		XP_011154168.1
HymHub-v0.3.0-HILC-1329	PcanILC-00439		XP_014601149.1
HymHub-v0.3.0-HILC-1329	PdomILC-04056		XP_015173377.1
HymHub-v0.3.0-HILC-1329	NvitILC-23825		XP_008214617.1
HymHub-v0.3.0-HILC-1330	AmelILC-09264		XP_006561707.1
HymHub-v0.3.0-HILC-1330	BterILC-06661		XP_003398046.1
HymHub-v0.3.0-HILC-1330	CfloILC-12425		XP_011256739.1
HymHub-v0.3.0-HILC-1330	HsalILC-23413		XP_011150957.1
HymHub-v0.3.0-HILC-1330	PcanILC-04887		XP_014601132.1
HymHub-v0.3.0-HILC-1330	PdomILC-09444		XP_015181541.1
HymHub-v0.3.0-HILC-1330	NvitILC-10243		XP_001604500.2
HymHub-v0.3.0-HILC-1331	AmelILC-13969		XP_006565863.1
HymHub-v0.3.0-HILC-1331	BterILC-09999		XP_003400534.1
HymHub-v0.3.0-HILC-1331	CfloILC-22224		XP_011264222.1
HymHub-v0.3.0-HILC-1331	HsalILC-11663		XP_011140919.1
HymHub-v0.3.0-HILC-1331	PcanILC-02821		XP_014597748.1
HymHub-v0.3.0-HILC-1331	PdomILC-10462		XP_015183084.1
HymHub-v0.3.0-HILC-1331	NvitILC-03473		XP_001601977.1
HymHub-v0.3.0-HILC-1332	AmelILC-03955		XP_006569306.1
HymHub-v0.3.0-HILC-1332	BterILC-01966		XP_012175907.1
HymHub-v0.3.0-HILC-1332	CfloILC-02775		XP_011268204.1
HymHub-v0.3.0-HILC-1332	HsalILC-04449		XP_011155154.1
HymHub-v0.3.0-HILC-1332	PcanILC-01251		XP_014613154.1
HymHub-v0.3.0-HILC-1332	PdomILC-04154		XP_015173565.1
HymHub-v0.3.0-HILC-1332	NvitILC-03737		XP_008209835.1
HymHub-v0.3.0-HILC-1333	AmelILC-15324		XP_624102.1
HymHub-v0.3.0-HILC-1333	BterILC-12193		XP_003402160.1
HymHub-v0.3.0-HILC-1333	CfloILC-10628		XP_011255016.1
HymHub-v0.3.0-HILC-1333	HsalILC-10495		XP_011139844.1
HymHub-v0.3.0-HILC-1333	PcanILC-13377		XP_014613420.1
HymHub-v0.3.0-HILC-1333	PdomILC-08827		XP_015180831.1
HymHub-v0.3.0-HILC-1333	NvitILC-12181		XP_008217468.1
HymHub-v0.3.0-HILC-1334	AmelILC-00427		XP_395605.3
HymHub-v0.3.0-HILC-1334	BterILC-02695		XP_003394884.1
HymHub-v0.3.0-HILC-1334	CfloILC-24505		XP_011266105.1
HymHub-v0.3.0-HILC-1334	HsalILC-24763		XP_011151921.1
HymHub-v0.3.0-HILC-1334	PcanILC-02541		XP_014616672.1
HymHub-v0.3.0-HILC-1334	PdomILC-02443		XP_015191851.1
HymHub-v0.3.0-HILC-1334	NvitILC-08070		XP_001605789.2
HymHub-v0.3.0-HILC-1335	AmelILC-06091		XP_006558186.1
HymHub-v0.3.0-HILC-1335	BterILC-04281		XP_003396103.1
HymHub-v0.3.0-HILC-1335	CfloILC-19422		XP_011262096.1
HymHub-v0.3.0-HILC-1335	HsalILC-12020		XP_011141264.1
HymHub-v0.3.0-HILC-1335	PcanILC-05603		XP_014602215.1
HymHub-v0.3.0-HILC-1335	PdomILC-02412		XP_015191836.1
HymHub-v0.3.0-HILC-1335	NvitILC-05226		XP_001600583.1
HymHub-v0.3.0-HILC-1336	AmelILC-12374		XP_394982.4
HymHub-v0.3.0-HILC-1336	BterILC-08917		XP_012170450.1
HymHub-v0.3.0-HILC-1336	CfloILC-16847		XP_011260228.1
HymHub-v0.3.0-HILC-1336	HsalILC-25246		XP_011152320.1
HymHub-v0.3.0-HILC-1336	PcanILC-04421		XP_014600516.1
HymHub-v0.3.0-HILC-1336	PdomILC-00818		XP_015180788.1
HymHub-v0.3.0-HILC-1336	NvitILC-17108		XP_001600328.1
HymHub-v0.3.0-HILC-1337	AmelILC-09672		XP_006567473.1
HymHub-v0.3.0-HILC-1337	BterILC-06538		XP_003397846.1
HymHub-v0.3.0-HILC-1337	CfloILC-10633		XP_011255019.1
HymHub-v0.3.0-HILC-1337	HsalILC-13752		XP_011142744.1
HymHub-v0.3.0-HILC-1337	PcanILC-10737		XP_014610006.1
HymHub-v0.3.0-HILC-1337	PdomILC-07477		XP_015178649.1
HymHub-v0.3.0-HILC-1337	NvitILC-02451		XP_001605151.1
HymHub-v0.3.0-HILC-1338	AmelILC-10406		XP_624845.3
HymHub-v0.3.0-HILC-1338	BterILC-14980		XP_003403324.1
HymHub-v0.3.0-HILC-1338	CfloILC-21447		XP_011263599.1
HymHub-v0.3.0-HILC-1338	HsalILC-20333		XP_011148403.1
HymHub-v0.3.0-HILC-1338	PcanILC-11525		XP_014611000.1
HymHub-v0.3.0-HILC-1338	PdomILC-02255		XP_015191162.1
HymHub-v0.3.0-HILC-1338	NvitILC-24089		XP_001606120.1
HymHub-v0.3.0-HILC-1339	AmelILC-16645		XP_001121263.2
HymHub-v0.3.0-HILC-1339	BterILC-03257		XP_003395320.1
HymHub-v0.3.0-HILC-1339	CfloILC-06498		XP_011251624.1
HymHub-v0.3.0-HILC-1339	HsalILC-22503		XP_011150343.1
HymHub-v0.3.0-HILC-1339	PcanILC-07173		XP_014604724.1
HymHub-v0.3.0-HILC-1339	PdomILC-03952		XP_015173203.1
HymHub-v0.3.0-HILC-1339	NvitILC-07422		XP_008204621.1
HymHub-v0.3.0-HILC-1340	AmelILC-02957		XP_006568943.1
HymHub-v0.3.0-HILC-1340	BterILC-01209		XP_003393911.1
HymHub-v0.3.0-HILC-1340	CfloILC-25332		XP_011266683.1
HymHub-v0.3.0-HILC-1340	HsalILC-12446		XP_011141596.1
HymHub-v0.3.0-HILC-1340	PcanILC-01110		XP_014610492.1
HymHub-v0.3.0-HILC-1340	PdomILC-07392		XP_015178331.1
HymHub-v0.3.0-HILC-1340	NvitILC-06767		XP_008213413.1
HymHub-v0.3.0-HILC-1341	AmelILC-16320		NP_001136109.1
HymHub-v0.3.0-HILC-1341	BterILC-11731		XP_012173210.1
HymHub-v0.3.0-HILC-1341	CfloILC-19365		XP_011262041.1
HymHub-v0.3.0-HILC-1341	HsalILC-18289		XP_011146539.1
HymHub-v0.3.0-HILC-1341	PcanILC-06195		XP_014603040.1
HymHub-v0.3.0-HILC-1341	PdomILC-04933		XP_015174614.1
HymHub-v0.3.0-HILC-1341	NvitILC-02412		NP_001136080.1
HymHub-v0.3.0-HILC-1342	AmelILC-12320		NP_001129207.1
HymHub-v0.3.0-HILC-1342	BterILC-08674		XP_003399519.1
HymHub-v0.3.0-HILC-1342	CfloILC-24953		XP_011266404.1
HymHub-v0.3.0-HILC-1342	HsalILC-10250		XP_011139598.1
HymHub-v0.3.0-HILC-1342	PcanILC-05307		XP_014601778.1
HymHub-v0.3.0-HILC-1342	PdomILC-00871		XP_015176815.1
HymHub-v0.3.0-HILC-1342	NvitILC-00991		XP_001601340.1
HymHub-v0.3.0-HILC-1343	AmelILC-06414		XP_003250418.1
HymHub-v0.3.0-HILC-1343	BterILC-04037		XP_012164564.1
HymHub-v0.3.0-HILC-1343	CfloILC-12200		XP_011256572.1
HymHub-v0.3.0-HILC-1343	HsalILC-08342		XP_011137811.1
HymHub-v0.3.0-HILC-1343	PcanILC-12737		XP_014612546.1
HymHub-v0.3.0-HILC-1343	PdomILC-09194		XP_015181223.1
HymHub-v0.3.0-HILC-1343	NvitILC-08478		XP_003426397.1
HymHub-v0.3.0-HILC-1344	AmelILC-11405		XP_006566428.1
HymHub-v0.3.0-HILC-1344	BterILC-08201		XP_003399219.1
HymHub-v0.3.0-HILC-1344	CfloILC-01894		XP_011261292.1
HymHub-v0.3.0-HILC-1344	HsalILC-21758		XP_011149586.1
HymHub-v0.3.0-HILC-1344	PcanILC-01042		XP_014608936.1
HymHub-v0.3.0-HILC-1344	PdomILC-08589		XP_015180350.1
HymHub-v0.3.0-HILC-1344	NvitILC-12091		XP_001599429.2
HymHub-v0.3.0-HILC-1345	AmelILC-10888		XP_396504.1
HymHub-v0.3.0-HILC-1345	BterILC-14064		XP_003402993.1
HymHub-v0.3.0-HILC-1345	CfloILC-21396		XP_011263567.1
HymHub-v0.3.0-HILC-1345	HsalILC-22802		XP_011150584.1
HymHub-v0.3.0-HILC-1345	PcanILC-13018		XP_014612940.1
HymHub-v0.3.0-HILC-1345	PdomILC-12547		XP_015186204.1
HymHub-v0.3.0-HILC-1345	NvitILC-06123		XP_001600320.1
HymHub-v0.3.0-HILC-1346	AmelILC-03373		XP_003249557.1
HymHub-v0.3.0-HILC-1346	BterILC-02180		XP_012176393.1
HymHub-v0.3.0-HILC-1346	CfloILC-02603		XP_011267819.1
HymHub-v0.3.0-HILC-1346	HsalILC-18422		XP_011146688.1
HymHub-v0.3.0-HILC-1346	PcanILC-00230		XP_014599202.1
HymHub-v0.3.0-HILC-1346	PdomILC-05447		XP_015175517.1
HymHub-v0.3.0-HILC-1346	NvitILC-02260		XP_008215095.1
HymHub-v0.3.0-HILC-1347	AmelILC-03160		XP_392190.2
HymHub-v0.3.0-HILC-1347	BterILC-01114		XP_003393677.1
HymHub-v0.3.0-HILC-1347	CfloILC-19867		XP_011262452.1
