hiLocus	iLocus	Species	Protein
HymHub-v0.3.0-HILC-655	PdtlILC-04055		PdomMRNAr1.2-08070.1
HymHub-v0.3.0-HILC-655	NvitILC-09196		XP_008211629.1
HymHub-v0.3.0-HILC-656	AmelILC-13956		XP_392026.2
HymHub-v0.3.0-HILC-656	BterILC-09888		XP_012171278.1
HymHub-v0.3.0-HILC-656	CfloILC-22211		XP_011264205.1
HymHub-v0.3.0-HILC-656	HsalILC-14124		XP_011143179.1
HymHub-v0.3.0-HILC-656	PcanILC-03504		XP_014598907.1
HymHub-v0.3.0-HILC-656	PdtlILC-04433		PdomMRNAr1.2-12054.1
HymHub-v0.3.0-HILC-656	NvitILC-22887		XP_008216958.1
HymHub-v0.3.0-HILC-657	AmelILC-15222		XP_395283.4
HymHub-v0.3.0-HILC-657	BterILC-12274		XP_003402247.1
HymHub-v0.3.0-HILC-657	CfloILC-03774		XP_011269124.1
HymHub-v0.3.0-HILC-657	HsalILC-24414		XP_011151689.1
HymHub-v0.3.0-HILC-657	PcanILC-06902		XP_014604241.1
HymHub-v0.3.0-HILC-657	PdtlILC-00885		PdomMRNAr1.2-05671.1
HymHub-v0.3.0-HILC-657	NvitILC-04209		XP_001606117.1
HymHub-v0.3.0-HILC-658	AmelILC-07852		XP_623738.2
HymHub-v0.3.0-HILC-658	BterILC-04737		XP_003396644.1
HymHub-v0.3.0-HILC-658	CfloILC-10132		XP_011254615.1
HymHub-v0.3.0-HILC-658	HsalILC-17872		XP_011146150.1
HymHub-v0.3.0-HILC-658	PcanILC-06572		XP_014603688.1
HymHub-v0.3.0-HILC-658	PdtlILC-11111		PdomMRNAr1.2-00258.1
HymHub-v0.3.0-HILC-658	NvitILC-01706		XP_008211035.1
HymHub-v0.3.0-HILC-659	AmelILC-10074		XP_006562891.1
HymHub-v0.3.0-HILC-659	BterILC-07212		XP_012167898.1
HymHub-v0.3.0-HILC-659	CfloILC-19077		XP_011261818.1
HymHub-v0.3.0-HILC-659	HsalILC-11354		XP_011140664.1
HymHub-v0.3.0-HILC-659	PcanILC-10217		XP_014609271.1
HymHub-v0.3.0-HILC-659	PdtlILC-01600		PdomMRNAr1.2-03865.1
HymHub-v0.3.0-HILC-659	NvitILC-13446		XP_008202334.1
HymHub-v0.3.0-HILC-660	AmelILC-13899		XP_625050.2
HymHub-v0.3.0-HILC-660	BterILC-09759		XP_012171144.1
HymHub-v0.3.0-HILC-660	CfloILC-00422		XP_011268973.1
HymHub-v0.3.0-HILC-660	HsalILC-11301		XP_011140608.1
HymHub-v0.3.0-HILC-660	PcanILC-03169		XP_014598375.1
HymHub-v0.3.0-HILC-660	PdtlILC-07302		PdomMRNAr1.2-08043.1
HymHub-v0.3.0-HILC-660	NvitILC-03251		NP_001165809.1
HymHub-v0.3.0-HILC-661	AmelILC-08950		XP_006569838.1
HymHub-v0.3.0-HILC-661	BterILC-11835		XP_003402024.1
HymHub-v0.3.0-HILC-661	CfloILC-05898		XP_011251152.1
HymHub-v0.3.0-HILC-661	HsalILC-11038		XP_011140358.1
HymHub-v0.3.0-HILC-661	PcanILC-00959		XP_014608591.1
HymHub-v0.3.0-HILC-661	PdtlILC-08341		PdomMRNAr1.2-05826.1
HymHub-v0.3.0-HILC-661	NvitILC-03856		XP_008214409.1
HymHub-v0.3.0-HILC-662	AmelILC-14207		XP_624481.3
HymHub-v0.3.0-HILC-662	BterILC-10844		XP_003401149.1
HymHub-v0.3.0-HILC-662	CfloILC-04577		XP_011269782.1
HymHub-v0.3.0-HILC-662	HsalILC-13494		XP_011142568.1
HymHub-v0.3.0-HILC-662	PcanILC-03261		XP_014598608.1
HymHub-v0.3.0-HILC-662	PdtlILC-01275		PdomMRNAr1.2-10760.1
HymHub-v0.3.0-HILC-662	NvitILC-10554		XP_003426540.1
HymHub-v0.3.0-HILC-663	AmelILC-01341		XP_393509.2
HymHub-v0.3.0-HILC-663	BterILC-00136		XP_003392955.1
HymHub-v0.3.0-HILC-663	CfloILC-16634		XP_011260098.1
HymHub-v0.3.0-HILC-663	HsalILC-09384		XP_011138830.1
HymHub-v0.3.0-HILC-663	PcanILC-08282		XP_014606359.1
HymHub-v0.3.0-HILC-663	PdtlILC-14771		PdomMRNAr1.2-04457.1
HymHub-v0.3.0-HILC-663	NvitILC-10775		NP_001161452.1
HymHub-v0.3.0-HILC-664	AmelILC-13909		XP_394035.3
HymHub-v0.3.0-HILC-664	BterILC-12921		XP_003402534.1
HymHub-v0.3.0-HILC-664	CfloILC-04045		XP_011269341.1
HymHub-v0.3.0-HILC-664	HsalILC-22262		XP_011150106.1
HymHub-v0.3.0-HILC-664	PcanILC-11029		XP_014610392.1
HymHub-v0.3.0-HILC-664	PdtlILC-04356		PdomMRNAr1.2-05266.1
HymHub-v0.3.0-HILC-664	NvitILC-04590		XP_003424863.1
HymHub-v0.3.0-HILC-665	AmelILC-14883		XP_006563774.1
HymHub-v0.3.0-HILC-665	BterILC-11742		XP_012173223.1
HymHub-v0.3.0-HILC-665	CfloILC-12395		XP_011256712.1
HymHub-v0.3.0-HILC-665	HsalILC-15851		XP_011144613.1
HymHub-v0.3.0-HILC-665	PcanILC-05139		XP_014601658.1
HymHub-v0.3.0-HILC-665	PdtlILC-11844		PdomMRNAr1.2-03979.1
HymHub-v0.3.0-HILC-665	NvitILC-05188		XP_001601831.2
HymHub-v0.3.0-HILC-666	AmelILC-05806		XP_006570000.1
HymHub-v0.3.0-HILC-666	BterILC-08721		XP_003399548.1
HymHub-v0.3.0-HILC-666	CfloILC-14074		XP_011258017.1
HymHub-v0.3.0-HILC-666	HsalILC-08596		XP_011138052.1
HymHub-v0.3.0-HILC-666	PcanILC-01596		XP_014615330.1
HymHub-v0.3.0-HILC-666	PdtlILC-15348		PdomMRNAr1.2-06448.1
HymHub-v0.3.0-HILC-666	NvitILC-08071		XP_008205248.1
HymHub-v0.3.0-HILC-667	AmelILC-13940		XP_394029.3
HymHub-v0.3.0-HILC-667	BterILC-09873		XP_003400454.1
HymHub-v0.3.0-HILC-667	CfloILC-02481		XP_011266347.1
HymHub-v0.3.0-HILC-667	HsalILC-14067		XP_011143067.1
HymHub-v0.3.0-HILC-667	PcanILC-03488		XP_014598845.1
HymHub-v0.3.0-HILC-667	PdtlILC-04415		PdomMRNAr1.2-11281.1
HymHub-v0.3.0-HILC-667	NvitILC-10094		XP_001601025.1
HymHub-v0.3.0-HILC-668	AmelILC-10057		XP_006562871.1
HymHub-v0.3.0-HILC-668	BterILC-07223		XP_012167874.1
HymHub-v0.3.0-HILC-668	CfloILC-07076		XP_011252014.1
HymHub-v0.3.0-HILC-668	HsalILC-03628		XP_011154408.1
HymHub-v0.3.0-HILC-668	PcanILC-11483		XP_014610925.1
HymHub-v0.3.0-HILC-668	PdtlILC-16814		PdomMRNAr1.2-03864.1
HymHub-v0.3.0-HILC-668	NvitILC-03641		XP_008209936.1
HymHub-v0.3.0-HILC-669	AmelILC-01434		XP_623282.1
HymHub-v0.3.0-HILC-669	BterILC-00298		XP_012163643.1
HymHub-v0.3.0-HILC-669	CfloILC-09599		XP_011254133.1
HymHub-v0.3.0-HILC-669	HsalILC-23505		XP_011151095.1
HymHub-v0.3.0-HILC-669	PcanILC-07562		XP_014605297.1
HymHub-v0.3.0-HILC-669	PdtlILC-01825		PdomMRNAr1.2-08534.1
HymHub-v0.3.0-HILC-669	NvitILC-23595		XP_001599732.1
HymHub-v0.3.0-HILC-670	AmelILC-06189		XP_006560880.1
HymHub-v0.3.0-HILC-670	BterILC-03955		XP_012164681.1
HymHub-v0.3.0-HILC-670	CfloILC-25739		XP_011267041.1
HymHub-v0.3.0-HILC-670	HsalILC-26450		XP_011153388.1
HymHub-v0.3.0-HILC-670	PcanILC-09188		XP_014607648.1
HymHub-v0.3.0-HILC-670	PdtlILC-12875		PdomMRNAr1.2-03813.1
HymHub-v0.3.0-HILC-670	NvitILC-03607		XP_001604595.2
HymHub-v0.3.0-HILC-671	AmelILC-08170		XP_006559579.1
HymHub-v0.3.0-HILC-671	BterILC-14537		XP_012175136.1
HymHub-v0.3.0-HILC-671	CfloILC-02342		XP_011264882.1
HymHub-v0.3.0-HILC-671	HsalILC-00815		XP_011137715.1
HymHub-v0.3.0-HILC-671	PcanILC-11748		XP_014611233.1
HymHub-v0.3.0-HILC-671	PdtlILC-06424		PdomMRNAr1.2-11189.1
HymHub-v0.3.0-HILC-671	NvitILC-21253		XP_008212172.1
HymHub-v0.3.0-HILC-672	AmelILC-13908		XP_006565877.1
HymHub-v0.3.0-HILC-672	BterILC-12920		XP_003402533.1
HymHub-v0.3.0-HILC-672	CfloILC-04044		XP_011269340.1
HymHub-v0.3.0-HILC-672	HsalILC-22260		XP_011150104.1
HymHub-v0.3.0-HILC-672	PcanILC-11028		XP_014610391.1
HymHub-v0.3.0-HILC-672	PdtlILC-04355		PdomMRNAr1.2-05267.1
HymHub-v0.3.0-HILC-672	NvitILC-03766		XP_003427169.1
HymHub-v0.3.0-HILC-673	AmelILC-08385		XP_006563923.1
HymHub-v0.3.0-HILC-673	BterILC-05408		XP_012166244.1
HymHub-v0.3.0-HILC-673	CfloILC-05768		XP_011251083.1
HymHub-v0.3.0-HILC-673	HsalILC-03380		XP_011154183.1
HymHub-v0.3.0-HILC-673	PcanILC-00094		XP_014615086.1
HymHub-v0.3.0-HILC-673	PdtlILC-07341		PdomMRNAr1.2-00380.1
HymHub-v0.3.0-HILC-673	NvitILC-08334		XP_001605729.1
HymHub-v0.3.0-HILC-674	AmelILC-04635		XP_006567174.1
HymHub-v0.3.0-HILC-674	BterILC-03201		XP_003394996.1
HymHub-v0.3.0-HILC-674	CfloILC-07301		XP_011252206.1
HymHub-v0.3.0-HILC-674	HsalILC-20693		XP_011148702.1
HymHub-v0.3.0-HILC-674	PcanILC-01284		XP_014613044.1
HymHub-v0.3.0-HILC-674	PdtlILC-05280		PdomMRNAr1.2-00953.1
HymHub-v0.3.0-HILC-674	NvitILC-23922		XP_001603687.1
HymHub-v0.3.0-HILC-675	AmelILC-09295		XP_396215.1
HymHub-v0.3.0-HILC-675	BterILC-06634		XP_003398025.1
HymHub-v0.3.0-HILC-675	CfloILC-07739		XP_011252650.1
HymHub-v0.3.0-HILC-675	HsalILC-12649		XP_011141727.1
HymHub-v0.3.0-HILC-675	PcanILC-09242		XP_014607702.1
HymHub-v0.3.0-HILC-675	PdtlILC-00297		PdomMRNAr1.2-04743.1
HymHub-v0.3.0-HILC-675	NvitILC-24189		XP_008215004.1
HymHub-v0.3.0-HILC-676	AmelILC-01873		XP_006571674.1
HymHub-v0.3.0-HILC-676	BterILC-00621		XP_003393316.1
HymHub-v0.3.0-HILC-676	CfloILC-18342		XP_011261285.1
HymHub-v0.3.0-HILC-676	HsalILC-09307		XP_011138764.1
HymHub-v0.3.0-HILC-676	PcanILC-10142		XP_014609125.1
HymHub-v0.3.0-HILC-676	PdtlILC-01703		PdomMRNAr1.2-02985.1
HymHub-v0.3.0-HILC-676	NvitILC-06031		XP_001604860.1
HymHub-v0.3.0-HILC-677	AmelILC-08635		NP_001229471.1
HymHub-v0.3.0-HILC-677	BterILC-11548		XP_003401924.1
HymHub-v0.3.0-HILC-677	CfloILC-15156		XP_011258824.1
HymHub-v0.3.0-HILC-677	HsalILC-04786		XP_011134977.1
HymHub-v0.3.0-HILC-677	PcanILC-12329		XP_014612023.1
HymHub-v0.3.0-HILC-677	PdtlILC-16241		PdomMRNAr1.2-04370.1
HymHub-v0.3.0-HILC-677	NvitILC-15435		XP_008205639.1
HymHub-v0.3.0-HILC-678	AmelILC-00592		NP_001128415.1
HymHub-v0.3.0-HILC-678	BterILC-13526		XP_003402775.1
HymHub-v0.3.0-HILC-678	CfloILC-08891		XP_011253641.1
HymHub-v0.3.0-HILC-678	HsalILC-10428		XP_011139767.1
HymHub-v0.3.0-HILC-678	PcanILC-05425		XP_014601851.1
HymHub-v0.3.0-HILC-678	PdtlILC-13829		PdomMRNAr1.2-08307.1
HymHub-v0.3.0-HILC-678	NvitILC-07833		NP_001164465.1
HymHub-v0.3.0-HILC-679	AmelILC-03475		XP_624573.2
HymHub-v0.3.0-HILC-679	BterILC-02220		XP_003394540.1
HymHub-v0.3.0-HILC-679	CfloILC-01804		XP_011260451.1
HymHub-v0.3.0-HILC-679	HsalILC-12316		XP_011141505.1
HymHub-v0.3.0-HILC-679	PcanILC-02797		XP_014597832.1
HymHub-v0.3.0-HILC-679	PdtlILC-12689		PdomMRNAr1.2-10556.1
HymHub-v0.3.0-HILC-679	NvitILC-09096		XP_001606233.2
HymHub-v0.3.0-HILC-680	AmelILC-02509		XP_392237.2
HymHub-v0.3.0-HILC-680	BterILC-01611		XP_003394057.1
HymHub-v0.3.0-HILC-680	CfloILC-02196		XP_011263389.1
HymHub-v0.3.0-HILC-680	HsalILC-24361		XP_011151637.1
HymHub-v0.3.0-HILC-680	PcanILC-00746		XP_014605661.1
HymHub-v0.3.0-HILC-680	PdtlILC-03703		PdomMRNAr1.2-11961.1
HymHub-v0.3.0-HILC-680	NvitILC-07108		XP_008213747.1
HymHub-v0.3.0-HILC-681	AmelILC-04012		XP_006569904.1
HymHub-v0.3.0-HILC-681	BterILC-01917		XP_012175955.1
HymHub-v0.3.0-HILC-681	CfloILC-14383		XP_011258229.1
HymHub-v0.3.0-HILC-681	HsalILC-04579		XP_011155256.1
HymHub-v0.3.0-HILC-681	PcanILC-09532		XP_014608192.1
HymHub-v0.3.0-HILC-681	PdtlILC-02040		PdomMRNAr1.2-09412.1
HymHub-v0.3.0-HILC-681	NvitILC-18203		XP_001599070.2
HymHub-v0.3.0-HILC-682	AmelILC-04246		XP_006558803.1
HymHub-v0.3.0-HILC-682	BterILC-02833		XP_003395117.1
HymHub-v0.3.0-HILC-682	CfloILC-17252		XP_011260607.1
HymHub-v0.3.0-HILC-682	HsalILC-17398		XP_011145849.1
HymHub-v0.3.0-HILC-682	PcanILC-02657		XP_014616792.1
HymHub-v0.3.0-HILC-682	PdtlILC-12779		PdomMRNAr1.2-07414.1
HymHub-v0.3.0-HILC-682	NvitILC-09905		XP_003427394.1
HymHub-v0.3.0-HILC-683	AmelILC-01828		XP_006571473.1
HymHub-v0.3.0-HILC-683	BterILC-00440		XP_012165472.1
HymHub-v0.3.0-HILC-683	CfloILC-15347		XP_011258997.1
HymHub-v0.3.0-HILC-683	HsalILC-08880		XP_011138337.1
HymHub-v0.3.0-HILC-683	PcanILC-01772		XP_014615585.1
HymHub-v0.3.0-HILC-683	PdtlILC-09528		PdomMRNAr1.2-11566.1
HymHub-v0.3.0-HILC-683	NvitILC-06806		XP_001605086.1
HymHub-v0.3.0-HILC-684	AmelILC-09163		XP_623321.1
HymHub-v0.3.0-HILC-684	BterILC-06226		XP_012167161.1
HymHub-v0.3.0-HILC-684	CfloILC-20422		XP_011262778.1
HymHub-v0.3.0-HILC-684	HsalILC-14725		XP_011143686.1
HymHub-v0.3.0-HILC-684	PcanILC-06065		XP_014602877.1
HymHub-v0.3.0-HILC-684	PdtlILC-16169		PdomMRNAr1.2-01959.1
HymHub-v0.3.0-HILC-684	NvitILC-00777		XP_003427819.1
HymHub-v0.3.0-HILC-685	AmelILC-14712		XP_625010.3
HymHub-v0.3.0-HILC-685	BterILC-10677		XP_012172151.1
HymHub-v0.3.0-HILC-685	CfloILC-03970		XP_011269250.1
HymHub-v0.3.0-HILC-685	HsalILC-03766		XP_011154541.1
HymHub-v0.3.0-HILC-685	PcanILC-15095		XP_014614865.1
HymHub-v0.3.0-HILC-685	PdtlILC-04108		PdomMRNAr1.2-10855.1
HymHub-v0.3.0-HILC-685	NvitILC-18029		XP_008209045.1
HymHub-v0.3.0-HILC-686	AmelILC-05524		XP_624578.2
HymHub-v0.3.0-HILC-686	BterILC-15022		XP_012175434.1
HymHub-v0.3.0-HILC-686	CfloILC-15813		XP_011259448.1
HymHub-v0.3.0-HILC-686	HsalILC-00616		XP_011135684.1
HymHub-v0.3.0-HILC-686	PcanILC-10321		XP_014609464.1
HymHub-v0.3.0-HILC-686	PdtlILC-02453		PdomMRNAr1.2-04016.1
HymHub-v0.3.0-HILC-686	NvitILC-04559		XP_001600176.1
HymHub-v0.3.0-HILC-687	AmelILC-10792		XP_624226.2
HymHub-v0.3.0-HILC-687	BterILC-05293		XP_003396941.1
HymHub-v0.3.0-HILC-687	CfloILC-00780		XP_011252000.1
HymHub-v0.3.0-HILC-687	HsalILC-13249		XP_011142338.1
HymHub-v0.3.0-HILC-687	PcanILC-04990		XP_014601307.1
HymHub-v0.3.0-HILC-687	PdtlILC-01324		PdomMRNAr1.2-10299.1
HymHub-v0.3.0-HILC-687	NvitILC-01109		XP_008216427.1
HymHub-v0.3.0-HILC-688	AmelILC-00737		XP_001122304.3
HymHub-v0.3.0-HILC-688	BterILC-08228		XP_003399216.1
HymHub-v0.3.0-HILC-688	CfloILC-10658		XP_011255030.1
HymHub-v0.3.0-HILC-688	HsalILC-20948		XP_011148901.1
HymHub-v0.3.0-HILC-688	PcanILC-08762		XP_014607006.1
HymHub-v0.3.0-HILC-688	PdtlILC-06045		PdomMRNAr1.2-01148.1
HymHub-v0.3.0-HILC-688	NvitILC-01510		XP_008209288.1
HymHub-v0.3.0-HILC-689	AmelILC-08047		XP_006558942.1
HymHub-v0.3.0-HILC-689	BterILC-05568		XP_012166403.1
HymHub-v0.3.0-HILC-689	CfloILC-23068		XP_011264879.1
HymHub-v0.3.0-HILC-689	HsalILC-04377		XP_011155104.1
HymHub-v0.3.0-HILC-689	PcanILC-05441		XP_014601972.1
HymHub-v0.3.0-HILC-689	PdtlILC-00228		PdomMRNAr1.2-09150.1
HymHub-v0.3.0-HILC-689	NvitILC-06878		XP_001605867.2
HymHub-v0.3.0-HILC-690	AmelILC-10281		XP_392644.3
HymHub-v0.3.0-HILC-690	BterILC-07154		XP_012167958.1
HymHub-v0.3.0-HILC-690	CfloILC-14902		XP_011258648.1
HymHub-v0.3.0-HILC-690	HsalILC-17950		XP_011146239.1
HymHub-v0.3.0-HILC-690	PcanILC-11829		XP_014611397.1
HymHub-v0.3.0-HILC-690	PdtlILC-07525		PdomMRNAr1.2-07746.1
HymHub-v0.3.0-HILC-690	NvitILC-12232		XP_008217544.1
HymHub-v0.3.0-HILC-691	AmelILC-02715		XP_006565985.1
HymHub-v0.3.0-HILC-691	BterILC-01585		XP_012175742.1
HymHub-v0.3.0-HILC-691	CfloILC-11243		XP_011255492.1
HymHub-v0.3.0-HILC-691	HsalILC-05884		XP_011135790.1
HymHub-v0.3.0-HILC-691	PcanILC-05714		XP_014602369.1
HymHub-v0.3.0-HILC-691	PdtlILC-16546		PdomMRNAr1.2-07295.1
HymHub-v0.3.0-HILC-691	NvitILC-23587		XP_003428062.1
HymHub-v0.3.0-HILC-692	AmelILC-16767		XP_006572425.1
HymHub-v0.3.0-HILC-692	BterILC-07839		XP_012169449.1
HymHub-v0.3.0-HILC-692	CfloILC-27003		XP_011267791.1
HymHub-v0.3.0-HILC-692	HsalILC-19626		XP_011147789.1
HymHub-v0.3.0-HILC-692	PcanILC-00335		XP_014599358.1
HymHub-v0.3.0-HILC-692	PdtlILC-04266		PdomMRNAr1.2-00898.1
HymHub-v0.3.0-HILC-692	NvitILC-12691		XP_008218117.1
HymHub-v0.3.0-HILC-693	AmelILC-06578		XP_006565424.1
HymHub-v0.3.0-HILC-693	BterILC-04221		XP_012164882.1
HymHub-v0.3.0-HILC-693	CfloILC-13106		XP_011257293.1
HymHub-v0.3.0-HILC-693	HsalILC-00725		XP_011136701.1
HymHub-v0.3.0-HILC-693	PcanILC-10624		XP_014609852.1
HymHub-v0.3.0-HILC-693	PdtlILC-08878		PdomMRNAr1.2-02040.1
HymHub-v0.3.0-HILC-693	NvitILC-08238		XP_001600970.1
HymHub-v0.3.0-HILC-694	AmelILC-11718		XP_623673.3
HymHub-v0.3.0-HILC-694	BterILC-07991		XP_003399046.1
HymHub-v0.3.0-HILC-694	CfloILC-23117		XP_011264961.1
HymHub-v0.3.0-HILC-694	HsalILC-05941		XP_011135854.1
HymHub-v0.3.0-HILC-694	PcanILC-04621		XP_014600786.1
HymHub-v0.3.0-HILC-694	PdtlILC-03853		PdomMRNAr1.2-06593.1
HymHub-v0.3.0-HILC-694	NvitILC-09131		XP_001608101.2
HymHub-v0.3.0-HILC-695	AmelILC-03472		XP_006560542.1
HymHub-v0.3.0-HILC-695	BterILC-02222		XP_012176342.1
HymHub-v0.3.0-HILC-695	CfloILC-01803		XP_011260357.1
HymHub-v0.3.0-HILC-695	HsalILC-12315		XP_011141503.1
HymHub-v0.3.0-HILC-695	PcanILC-02795		XP_014597783.1
HymHub-v0.3.0-HILC-695	PdtlILC-12687		PdomMRNAr1.2-00786.1
HymHub-v0.3.0-HILC-695	NvitILC-09097		XP_008211722.1
HymHub-v0.3.0-HILC-696	AmelILC-07567		XP_006564329.1
HymHub-v0.3.0-HILC-696	BterILC-14726		XP_003403269.2
HymHub-v0.3.0-HILC-696	CfloILC-13580		XP_011257664.1
HymHub-v0.3.0-HILC-696	HsalILC-24914		XP_011152041.1
HymHub-v0.3.0-HILC-696	PcanILC-06435		XP_014603437.1
HymHub-v0.3.0-HILC-696	PdtlILC-11452		PdomMRNAr1.2-05352.1
HymHub-v0.3.0-HILC-696	NvitILC-18541		XP_003427272.1
HymHub-v0.3.0-HILC-697	AmelILC-01886		XP_393377.4
HymHub-v0.3.0-HILC-697	BterILC-00611		XP_003393305.1
HymHub-v0.3.0-HILC-697	CfloILC-02445		XP_011266135.1
HymHub-v0.3.0-HILC-697	HsalILC-02590		XP_011151827.1
HymHub-v0.3.0-HILC-697	PcanILC-01572		XP_014615298.1
HymHub-v0.3.0-HILC-697	PdtlILC-15322		PdomMRNAr1.2-00116.1
HymHub-v0.3.0-HILC-697	NvitILC-07716		XP_008216708.1
HymHub-v0.3.0-HILC-698	AmelILC-15940		XP_395851.2
HymHub-v0.3.0-HILC-698	BterILC-05271		XP_012166082.1
HymHub-v0.3.0-HILC-698	CfloILC-04281		XP_011269559.1
HymHub-v0.3.0-HILC-698	HsalILC-01369		XP_011142254.1
HymHub-v0.3.0-HILC-698	PcanILC-01058		XP_014609641.1
HymHub-v0.3.0-HILC-698	PdtlILC-11023		PdomMRNAr1.2-00344.1
HymHub-v0.3.0-HILC-698	NvitILC-01594		XP_008210902.1
HymHub-v0.3.0-HILC-699	AmelILC-15559		XP_006571886.1
HymHub-v0.3.0-HILC-699	BterILC-02477		XP_012176667.1
HymHub-v0.3.0-HILC-699	CfloILC-20754		XP_011263095.1
HymHub-v0.3.0-HILC-699	HsalILC-20463		XP_011148531.1
HymHub-v0.3.0-HILC-699	PcanILC-13787		XP_014613972.1
HymHub-v0.3.0-HILC-699	PdtlILC-10446		PdomMRNAr1.2-04470.1
HymHub-v0.3.0-HILC-699	NvitILC-05573		XP_001603253.1
HymHub-v0.3.0-HILC-700	AmelILC-11542		XP_003250862.1
HymHub-v0.3.0-HILC-700	BterILC-08434		XP_012169600.1
HymHub-v0.3.0-HILC-700	CfloILC-14339		XP_011258206.1
HymHub-v0.3.0-HILC-700	HsalILC-10700		XP_011140138.1
HymHub-v0.3.0-HILC-700	PcanILC-09923		XP_014608859.1
HymHub-v0.3.0-HILC-700	PdtlILC-17771		PdomMRNAr1.2-05503.1
HymHub-v0.3.0-HILC-700	NvitILC-10085		XP_008206802.1
HymHub-v0.3.0-HILC-701	AmelILC-07045		XP_006570997.1
HymHub-v0.3.0-HILC-701	BterILC-12348		XP_003402307.1
HymHub-v0.3.0-HILC-701	CfloILC-22054		XP_011264013.1
HymHub-v0.3.0-HILC-701	HsalILC-26429		XP_011153357.1
HymHub-v0.3.0-HILC-701	PcanILC-00304		XP_014616649.1
HymHub-v0.3.0-HILC-701	PdtlILC-14571		PdomMRNAr1.2-06296.1
HymHub-v0.3.0-HILC-701	NvitILC-22483		XP_008213924.1
HymHub-v0.3.0-HILC-702	AmelILC-16383		XP_006572260.1
HymHub-v0.3.0-HILC-702	BterILC-07472		XP_003398603.1
HymHub-v0.3.0-HILC-702	CfloILC-11123		XP_011255364.1
HymHub-v0.3.0-HILC-702	HsalILC-23683		XP_011151319.1
HymHub-v0.3.0-HILC-702	PcanILC-09064		XP_014607526.1
HymHub-v0.3.0-HILC-702	PdtlILC-06712		PdomMRNAr1.2-09516.1
HymHub-v0.3.0-HILC-702	NvitILC-09069		XP_001605942.2
HymHub-v0.3.0-HILC-703	AmelILC-03096		XP_623933.1
HymHub-v0.3.0-HILC-703	BterILC-01170		XP_012173323.1
HymHub-v0.3.0-HILC-703	CfloILC-05225		XP_011250662.1
HymHub-v0.3.0-HILC-703	HsalILC-06357		XP_011136286.1
HymHub-v0.3.0-HILC-703	PcanILC-07875		XP_014605695.1
HymHub-v0.3.0-HILC-703	PdtlILC-14488		PdomMRNAr1.2-05335.1
HymHub-v0.3.0-HILC-703	NvitILC-06896		XP_001606047.3
HymHub-v0.3.0-HILC-704	AmelILC-01170		XP_393076.1
HymHub-v0.3.0-HILC-704	BterILC-04621		XP_003396383.1
HymHub-v0.3.0-HILC-704	CfloILC-01480		XP_011257493.1
HymHub-v0.3.0-HILC-704	HsalILC-05950		XP_011135869.1
HymHub-v0.3.0-HILC-704	PcanILC-13157		XP_014613129.1
HymHub-v0.3.0-HILC-704	PdtlILC-00497		PdomMRNAr1.2-05387.1
HymHub-v0.3.0-HILC-704	NvitILC-04357		XP_008212660.1
HymHub-v0.3.0-HILC-705	AmelILC-04473		XP_001121126.2
HymHub-v0.3.0-HILC-705	BterILC-02963		XP_003395022.1
HymHub-v0.3.0-HILC-705	CfloILC-06468		XP_011251610.1
HymHub-v0.3.0-HILC-705	HsalILC-02136		XP_011147607.1
HymHub-v0.3.0-HILC-705	PcanILC-13647		XP_014613779.1
HymHub-v0.3.0-HILC-705	PdtlILC-08677		PdomMRNAr1.2-07532.1
HymHub-v0.3.0-HILC-705	NvitILC-07917		XP_008216695.1
HymHub-v0.3.0-HILC-706	AmelILC-11640		XP_006566652.1
HymHub-v0.3.0-HILC-706	BterILC-07656		XP_012168581.1
HymHub-v0.3.0-HILC-706	CfloILC-11025		XP_011255330.1
HymHub-v0.3.0-HILC-706	HsalILC-17886		XP_011146165.1
HymHub-v0.3.0-HILC-706	PcanILC-03519		XP_014598971.1
HymHub-v0.3.0-HILC-706	PdtlILC-04464		PdomMRNAr1.2-12135.1
HymHub-v0.3.0-HILC-706	NvitILC-17152		XP_008208477.1
HymHub-v0.3.0-HILC-707	AmelILC-10177		XP_001122994.2
HymHub-v0.3.0-HILC-707	BterILC-07303		XP_012167803.1
HymHub-v0.3.0-HILC-707	CfloILC-07764		XP_011252668.1
HymHub-v0.3.0-HILC-707	HsalILC-02683		XP_011152705.1
HymHub-v0.3.0-HILC-707	PcanILC-13960		XP_014614233.1
HymHub-v0.3.0-HILC-707	PdtlILC-15263		PdomMRNAr1.2-02308.1
HymHub-v0.3.0-HILC-707	NvitILC-08965		XP_003427603.1
HymHub-v0.3.0-HILC-708	AmelILC-03620		XP_006563942.1
HymHub-v0.3.0-HILC-708	BterILC-01781		XP_003394396.1
HymHub-v0.3.0-HILC-708	CfloILC-05422		XP_011250779.1
HymHub-v0.3.0-HILC-708	HsalILC-00206		XP_011146375.1
HymHub-v0.3.0-HILC-708	PcanILC-07816		XP_014605670.1
HymHub-v0.3.0-HILC-708	PdtlILC-10889		PdomMRNAr1.2-02363.1
HymHub-v0.3.0-HILC-708	NvitILC-04232		XP_008212570.1
HymHub-v0.3.0-HILC-709	AmelILC-08122		XP_006559569.1
HymHub-v0.3.0-HILC-709	BterILC-14387		XP_003403200.1
HymHub-v0.3.0-HILC-709	CfloILC-03171		XP_011268452.1
HymHub-v0.3.0-HILC-709	HsalILC-26193		XP_011153086.1
